Family,Station,total.count,depth_bin
Myctophidae,D2-EX1605L3-08,2,"(450,500]"
Myctophidae,D2-EX1605L3-08,2,"(450,500]"
Myctophidae,D2-EX1605L3-08,1,"(450,500]"
Myctophidae,D2-EX1605L3-08,1,"(450,500]"
Myctophidae,D2-EX1605L3-08,1,"(450,500]"
Myctophidae,D2-EX1605L3-08,1,"(450,500]"
Myctophidae,D2-EX1605L3-08,2,"(450,500]"
Myctophidae,D2-EX1605L3-08,1,"(450,500]"
Myctophidae,D2-EX1703-10,10,"(550,600]"
Myctophidae,D2-EX1703-10,10,"(550,600]"
Myctophidae,D2-EX1703-10,1,"(550,600]"
Myctophidae,D2-EX1703-10,1,"(550,600]"
Myctophidae,D2-EX1703-08,1,"(700,750]"
Myctophidae,D2-EX1703-08,1,"(700,750]"
Myctophidae,D2-EX1703-08,2,"(700,750]"
Myrocongridae,D2-EX1605L1-02,1,"(300,350]"
Myrocongridae,D2-EX1605L3-02,1,"(350,400]"
Myrocongridae,D2-EX1605L1-02,1,"(350,400]"
Myrocongridae,D2-EX1703-02,1,"(250,300]"
Myrocongridae,D2-EX1703-02,2,"(250,300]"
Myrocongridae,D2-EX1703-02,1,"(250,300]"
Myrocongridae,D2-EX1703-02,1,"(300,350]"
Myrocongridae,D2-EX1703-02,1,"(300,350]"
Myrocongridae,D2-EX1705-05,1,"(350,400]"
Myrocongridae,D2-EX1703-10,1,"(350,400]"
Myrocongridae,D2-EX1703-10,2,"(350,400]"
Myrocongridae,D2-EX1705-05,2,"(350,400]"
Myxinidae,D2-EX1605L1-08,1,"(1.3e+03,1.35e+03]"
Nemichthyidae,D2-EX1504L2-08,1,"(1.35e+03,1.4e+03]"
Neoscopelidae,D2-EX1603-06,1,"(700,750]"
Neoscopelidae,D2-EX1603-06,1,"(700,750]"
Neoscopelidae,D2-EX1603-06,1,"(700,750]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(750,800]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,2,"(800,850]"
Neoscopelidae,D2-EX1603-06,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1708-21,1,"(800,850]"
Neoscopelidae,D2-EX1605L3-07,1,"(900,950]"
Neoscopelidae,D2-EX1703-08,1,"(650,700]"
Neoscopelidae,D2-EX1606-08,1,"(750,800]"
Nettastomatidae,D2-EX1603-06,2,"(700,750]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,1,"(750,800]"
Nettastomatidae,D2-EX1708-21,2,"(800,850]"
Nettastomatidae,D2-EX1708-21,1,"(800,850]"
Nettastomatidae,D2-EX1708-21,1,"(800,850]"
Nettastomatidae,D2-EX1504L4-04,1,"(1.4e+03,1.45e+03]"
Nettastomatidae,D2-EX1504L2-16,1,"(1.45e+03,1.5e+03]"
Nettastomatidae,D2-EX1708-04,1,"(2.55e+03,2.6e+03]"
Nettastomatidae,D2-EX1706-03,1,"(2.55e+03,2.6e+03]"
Nettastomatidae,D2-EX1605L3-07,1,"(900,950]"
Nettastomatidae,D2-EX1605L3-15,1,"(1.9e+03,1.95e+03]"
Nettastomatidae,D2-EX1705-05,1,"(800,850]"
Nettastomatidae,D2-EX1705-11,1,"(1e+03,1.05e+03]"
Nettastomatidae,D2-EX1606-11,1,"(550,600]"
Nettastomatidae,D2-EX1606-12,1,"(1.25e+03,1.3e+03]"
Notacanthidae,FK190726-S0284,1,"(1.75e+03,1.8e+03]"
Notacanthidae,FK190726-S0284,1,"(1.75e+03,1.8e+03]"
Notacanthidae,FK190726-S0284,1,"(1.8e+03,1.85e+03]"
Notacanthidae,FK190726-S0284,2,"(1.8e+03,1.85e+03]"
Notacanthidae,FK190726-S0284,1,"(1.8e+03,1.85e+03]"
Notacanthidae,FK190726-S0284,2,"(1.8e+03,1.85e+03]"
Notacanthidae,FK190726-S0284,1,"(1.8e+03,1.85e+03]"
Notacanthidae,FK190726-S0284,1,"(1.8e+03,1.85e+03]"
Notacanthidae,FK190726-S0284,2,"(1.8e+03,1.85e+03]"
Notacanthidae,FK190726-S0284,1,"(1.85e+03,1.9e+03]"
Notacanthidae,FK190726-S0284,1,"(1.85e+03,1.9e+03]"
Notacanthidae,FK190726-S0284,1,"(1.85e+03,1.9e+03]"
Notacanthidae,FK190726-S0284,1,"(1.85e+03,1.9e+03]"
Notacanthidae,FK190726-S0284,2,"(1.85e+03,1.9e+03]"
Notacanthidae,FK190726-S0284,1,"(1.9e+03,1.95e+03]"
Notacanthidae,FK190726-S0284,2,"(1.9e+03,1.95e+03]"
Notacanthidae,FK190726-S0284,1,"(1.9e+03,1.95e+03]"
Octacnemidae,FK190726-S0290,1,"(1.95e+03,2e+03]"
Octacnemidae,FK190726-S0281,1,"(2.15e+03,2.2e+03]"
Odontaspididae,D2-EX1605L3-03,1,"(300,350]"
Odontaspididae,D2-EX1605L3-02,1,"(350,400]"
Odontaspididae,D2-EX1605L1-12,1,"(350,400]"
Odontaspididae,D2-EX1605L1-12,1,"(450,500]"
Odontaspididae,D2-EX1705-05,1,"(350,400]"
Odontaspididae,D2-EX1705-11,1,"(1e+03,1.05e+03]"
Odontaspididae,D2-EX1606-08,1,"(750,800]"
Odontaspididae,D2-EX1606-08,1,"(750,800]"
Ogcocephalidae,NA112-H1768,1,"(300,350]"
Ogcocephalidae,D2-EX1504L4-02,1,"(400,450]"
Ogcocephalidae,D2-EX1504L3-03,1,"(450,500]"
Ogcocephalidae,D2-EX1603-06,1,"(650,700]"
Ogcocephalidae,D2-EX1504L3-05,1,"(1e+03,1.05e+03]"
Ogcocephalidae,D2-EX1605L1-19,1,"(200,250]"
Ogcocephalidae,D2-EX1605L1-19,1,"(200,250]"
Ogcocephalidae,D2-EX1605L1-17,1,"(250,300]"
Ogcocephalidae,D2-EX1605L1-18,1,"(250,300]"
Ogcocephalidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Ogcocephalidae,D2-EX1705-07,1,"(1e+03,1.05e+03]"
Ogcocephalidae,D2-EX1705-07,1,"(1.1e+03,1.15e+03]"
Ogcocephalidae,D2-EX1703-03,1,"(1.6e+03,1.65e+03]"
Ogcocephalidae,D2-EX1703-12,1,"(1.8e+03,1.85e+03]"
Ophichthidae,D2-EX1706-04,2,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,2,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,2,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,4,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,1,"(350,400]"
Ophichthidae,D2-EX1504L3-02,2,"(350,400]"
Ophichthidae,D2-EX1504L3-02,2,"(350,400]"
Ophichthidae,D2-EX1504L3-03,2,"(400,450]"
Ophichthidae,D2-EX1504L3-03,1,"(400,450]"
Ophichthidae,D2-EX1504L3-03,1,"(400,450]"
Ophichthidae,D2-EX1504L3-03,1,"(450,500]"
Ophichthidae,D2-EX1504L3-03,1,"(450,500]"
Ophichthidae,D2-EX1504L3-03,1,"(450,500]"
Ophichthidae,D2-EX1504L3-03,1,"(450,500]"
Ophichthidae,D2-EX1504L3-03,1,"(450,500]"
Ophichthidae,D2-EX1705-05,1,"(350,400]"
Ophichthidae,D2-EX1705-05,2,"(350,400]"
Ophichthidae,D2-EX1705-05,1,"(350,400]"
Ophichthidae,D2-EX1705-05,1,"(350,400]"
Ophichthidae,D2-EX1705-05,1,"(350,400]"
Ophichthidae,D2-EX1705-05,1,"(350,400]"
Ophichthidae,D2-EX1705-05,1,"(400,450]"
Ophichthidae,D2-EX1703-10,1,"(400,450]"
Ophichthidae,D2-EX1703-10,1,"(400,450]"
Ophichthidae,D2-EX1703-10,1,"(400,450]"
Ophichthidae,D2-EX1705-05,1,"(400,450]"
Ophichthidae,D2-EX1703-10,1,"(400,450]"
Ophichthidae,D2-EX1703-10,1,"(400,450]"
Ophichthidae,D2-EX1705-05,1,"(400,450]"
Ophichthidae,D2-EX1703-08,1,"(400,450]"
Ophichthidae,D2-EX1705-05,1,"(500,550]"
Ophichthidae,D2-EX1705-05,1,"(500,550]"
Ophidiidae,NA101-H1715,1,"(1.55e+03,1.6e+03]"
Ophidiidae,NA101-H1715,1,"(1.6e+03,1.65e+03]"
Ophidiidae,NA101-H1715,1,"(1.65e+03,1.7e+03]"
Ophidiidae,NA101-H1715,1,"(1.8e+03,1.85e+03]"
Ophidiidae,NA101-H1715,1,"(1.85e+03,1.9e+03]"
Ophidiidae,NA101-H1717,1,"(1.85e+03,1.9e+03]"
Ophidiidae,NA101-H1715,1,"(1.9e+03,1.95e+03]"
Ophidiidae,NA101-H1723,1,"(2e+03,2.05e+03]"
Ophidiidae,NA101-H1723,1,"(2e+03,2.05e+03]"
Ophidiidae,NA101-H1721,1,"(2.25e+03,2.3e+03]"
Ophidiidae,NA101-H1721,1,"(2.25e+03,2.3e+03]"
Ophidiidae,NA101-H1721,1,"(2.25e+03,2.3e+03]"
Ophidiidae,NA101-H1722,1,"(2.35e+03,2.4e+03]"
Ophidiidae,NA101-H1719,1,"(2.4e+03,2.45e+03]"
Ophidiidae,NA101-H1726,1,"(2.6e+03,2.65e+03]"
Ophidiidae,D2-EX1702-10,1,"(300,350]"
Ophidiidae,NA112-H1772,1,"(700,750]"
Ophidiidae,NA112-H1768,1,"(950,1e+03]"
Ophidiidae,NA112-H1768,2,"(950,1e+03]"
Ophidiidae,NA112-H1768,1,"(950,1e+03]"
Ophidiidae,D2-EX1703-01,1,"(1e+03,1.05e+03]"
Ophidiidae,D2-EX1703-01,1,"(1e+03,1.05e+03]"
Ophidiidae,D2-EX1703-01,1,"(1.1e+03,1.15e+03]"
Ophidiidae,NA112-H1764,1,"(1.55e+03,1.6e+03]"
Ophidiidae,NA112-H1765,1,"(1.7e+03,1.75e+03]"
Ophidiidae,NA112-H1764,1,"(1.9e+03,1.95e+03]"
Ophidiidae,NA112-H1764,1,"(2.2e+03,2.25e+03]"
Ophidiidae,NA112-H1764,1,"(2.25e+03,2.3e+03]"
Ophidiidae,NA112-H1764,1,"(2.25e+03,2.3e+03]"
Ophidiidae,NA112-H1764,1,"(2.45e+03,2.5e+03]"
Ophidiidae,D2-EX1702-06,1,"(2.9e+03,2.95e+03]"
Ophidiidae,D2-EX1702-06,2,"(3e+03,3.05e+03]"
Ophidiidae,D2-EX1702-08,1,"(3.8e+03,3.85e+03]"
Ophidiidae,D2-EX1504L4-02,1,"(500,550]"
Ophidiidae,D2-EX1708-21,1,"(750,800]"
Ophidiidae,D2-EX1708-21,1,"(750,800]"
Ophidiidae,D2-EX1708-21,1,"(750,800]"
Ophidiidae,D2-EX1708-21,1,"(750,800]"
Ophidiidae,D2-EX1708-21,1,"(750,800]"
Ophidiidae,D2-EX1708-21,1,"(750,800]"
Ophidiidae,D2-EX1708-21,1,"(750,800]"
Ophidiidae,D2-EX1504L3-05,1,"(950,1e+03]"
Ophidiidae,D2-EX1603-06,1,"(1.05e+03,1.1e+03]"
Ophidiidae,D2-EX1504L3-05,1,"(1.05e+03,1.1e+03]"
Ophidiidae,D2-EX1706-07,1,"(1.1e+03,1.15e+03]"
Ophidiidae,D2-EX1706-07,1,"(1.1e+03,1.15e+03]"
Ophidiidae,D2-EX1706-07,1,"(1.1e+03,1.15e+03]"
Ophidiidae,D2-EX1706-07,1,"(1.15e+03,1.2e+03]"
Ophidiidae,D2-EX1603-04,1,"(1.15e+03,1.2e+03]"
Ophidiidae,D2-EX1603-02,1,"(1.15e+03,1.2e+03]"
Ophidiidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Ophidiidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Ophidiidae,D2-EX1706-06,1,"(1.2e+03,1.25e+03]"
Ophidiidae,D2-EX1706-06,1,"(1.25e+03,1.3e+03]"
Ophidiidae,D2-EX1706-13,1,"(1.25e+03,1.3e+03]"
Ophidiidae,D2-EX1603-02,1,"(1.25e+03,1.3e+03]"
Ophidiidae,D2-EX1504L4-04,1,"(1.4e+03,1.45e+03]"
Ophidiidae,D2-EX1504L2-16,1,"(1.4e+03,1.45e+03]"
Ophidiidae,D2-EX1603-04,1,"(1.5e+03,1.55e+03]"
Ophidiidae,D2-EX1504L2-18,1,"(1.5e+03,1.55e+03]"
Ophidiidae,D2-EX1504L2-14,1,"(1.5e+03,1.55e+03]"
Ophidiidae,D2-EX1504L2-14,1,"(1.55e+03,1.6e+03]"
Ophidiidae,D2-EX1706-13,1,"(1.55e+03,1.6e+03]"
Ophidiidae,D2-EX1504L4-06,1,"(1.55e+03,1.6e+03]"
Ophidiidae,D2-EX1706-13,1,"(1.55e+03,1.6e+03]"
Ophidiidae,D2-EX1504L2-15,1,"(1.6e+03,1.65e+03]"
Ophidiidae,D2-EX1504L4-06,1,"(1.6e+03,1.65e+03]"
Ophidiidae,D2-EX1603-05,1,"(1.6e+03,1.65e+03]"
Ophidiidae,D2-EX1504L2-15,1,"(1.6e+03,1.65e+03]"
Ophidiidae,D2-EX1504L4-08,1,"(1.65e+03,1.7e+03]"
Ophidiidae,D2-EX1708-19,1,"(1.7e+03,1.75e+03]"
Ophidiidae,D2-EX1504L2-15,1,"(1.7e+03,1.75e+03]"
Ophidiidae,D2-EX1708-13,1,"(1.75e+03,1.8e+03]"
Ophidiidae,D2-EX1708-13,1,"(1.75e+03,1.8e+03]"
Ophidiidae,D2-EX1708-13,1,"(1.75e+03,1.8e+03]"
Ophidiidae,D2-EX1708-01,1,"(1.75e+03,1.8e+03]"
Ophidiidae,D2-EX1708-01,1,"(1.8e+03,1.85e+03]"
Ophidiidae,D2-EX1504L2-06,1,"(1.8e+03,1.85e+03]"
Ophidiidae,D2-EX1706-15,1,"(1.8e+03,1.85e+03]"
Ophidiidae,D2-EX1504L2-10,1,"(1.8e+03,1.85e+03]"
Ophidiidae,D2-EX1706-15,1,"(1.85e+03,1.9e+03]"
Ophidiidae,D2-EX1708-17,1,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1504L2-10,2,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1706-15,1,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1504L2-10,1,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1504L2-10,1,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1504L4-07,1,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1504L4-07,1,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1504L4-09,1,"(1.95e+03,2e+03]"
Ophidiidae,D2-EX1504L4-09,1,"(1.95e+03,2e+03]"
Ophidiidae,D2-EX1708-17,1,"(1.95e+03,2e+03]"
Ophidiidae,D2-EX1504L2-06,1,"(1.95e+03,2e+03]"
Ophidiidae,D2-EX1708-17,1,"(2e+03,2.05e+03]"
Ophidiidae,D2-EX1708-17,1,"(2e+03,2.05e+03]"
Ophidiidae,D2-EX1504L3-06,1,"(2.05e+03,2.1e+03]"
Ophidiidae,D2-EX1504L3-06,1,"(2.05e+03,2.1e+03]"
Ophidiidae,D2-EX1706-05,1,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1504L3-06,1,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1706-05,2,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1504L4-13,1,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1504L2-01,1,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1504L2-01,1,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1708-18,1,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1504L2-01,1,"(2.1e+03,2.15e+03]"
Ophidiidae,D2-EX1504L4-11,1,"(2.15e+03,2.2e+03]"
Ophidiidae,D2-EX1706-05,1,"(2.15e+03,2.2e+03]"
Ophidiidae,D2-EX1504L2-01,1,"(2.15e+03,2.2e+03]"
Ophidiidae,D2-EX1504L4-05,1,"(2.2e+03,2.25e+03]"
Ophidiidae,D2-EX1706-12,1,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1708-18,2,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1708-18,1,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1504L2-13,1,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1504L4-10,1,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1504L4-05,1,"(2.3e+03,2.35e+03]"
Ophidiidae,D2-EX1603-03,1,"(2.3e+03,2.35e+03]"
Ophidiidae,D2-EX1708-08,1,"(2.35e+03,2.4e+03]"
Ophidiidae,D2-EX1708-08,1,"(2.4e+03,2.45e+03]"
Ophidiidae,D2-EX1708-14,1,"(2.4e+03,2.45e+03]"
Ophidiidae,D2-EX1708-04,1,"(2.4e+03,2.45e+03]"
Ophidiidae,D2-EX1708-04,1,"(2.45e+03,2.5e+03]"
Ophidiidae,D2-EX1708-04,1,"(2.45e+03,2.5e+03]"
Ophidiidae,D2-EX1706-14,1,"(2.5e+03,2.55e+03]"
Ophidiidae,D2-EX1706-09,1,"(2.5e+03,2.55e+03]"
Ophidiidae,D2-EX1708-14,1,"(2.5e+03,2.55e+03]"
Ophidiidae,D2-EX1708-04,1,"(2.5e+03,2.55e+03]"
Ophidiidae,D2-EX1708-14,1,"(2.5e+03,2.55e+03]"
Ophidiidae,D2-EX1706-09,1,"(2.5e+03,2.55e+03]"
Ophidiidae,D2-EX1708-14,1,"(2.5e+03,2.55e+03]"
Ophidiidae,D2-EX1706-14,1,"(2.55e+03,2.6e+03]"
Ophidiidae,D2-EX1708-14,1,"(2.55e+03,2.6e+03]"
Ophidiidae,D2-EX1708-04,1,"(2.55e+03,2.6e+03]"
Ophidiidae,D2-EX1504L3-04,1,"(2.65e+03,2.7e+03]"
Ophidiidae,D2-EX1504L2-04,1,"(2.7e+03,2.75e+03]"
Ophidiidae,D2-EX1504L2-12,1,"(2.75e+03,2.8e+03]"
Ophidiidae,D2-EX1708-05,1,"(2.8e+03,2.85e+03]"
Ophidiidae,D2-EX1708-05,1,"(2.8e+03,2.85e+03]"
Ophidiidae,D2-EX1708-05,1,"(2.85e+03,2.9e+03]"
Ophidiidae,D2-EX1708-05,1,"(2.85e+03,2.9e+03]"
Ophidiidae,D2-EX1708-05,1,"(2.9e+03,2.95e+03]"
Ophidiidae,D2-EX1708-05,1,"(2.9e+03,2.95e+03]"
Ophidiidae,D2-EX1708-05,1,"(2.9e+03,2.95e+03]"
Ophidiidae,D2-EX1708-09,1,"(3e+03,3.05e+03]"
Ophidiidae,D2-EX1504L4-03,1,"(3e+03,3.05e+03]"
Ophidiidae,D2-EX1504L4-03,1,"(3.15e+03,3.2e+03]"
Ophidiidae,D2-EX1708-02,1,"(3.2e+03,3.25e+03]"
Ophidiidae,D2-EX1708-02,1,"(3.25e+03,3.3e+03]"
Ophidiidae,D2-EX1708-15,1,"(3.7e+03,3.75e+03]"
Ophidiidae,D2-EX1504L4-12,1,"(4.05e+03,4.1e+03]"
Ophidiidae,D2-EX1504L4-12,1,"(4.05e+03,4.1e+03]"
Ophidiidae,D2-EX1504L4-12,1,"(4.05e+03,4.1e+03]"
Ophidiidae,D2-EX1504L4-12,1,"(4.15e+03,4.2e+03]"
Ophidiidae,D2-EX1504L4-12,1,"(4.2e+03,4.25e+03]"
Ophidiidae,D2-EX1504L4-12,1,"(4.2e+03,4.25e+03]"
Ophidiidae,D2-EX1504L4-12,1,"(4.2e+03,4.25e+03]"
Ophidiidae,D2-EX1504L2-05,1,"(4.75e+03,4.8e+03]"
Ophidiidae,D2-EX1504L2-05,1,"(4.8e+03,4.85e+03]"
Ophidiidae,FK190726-S0287,1,"(1.35e+03,1.4e+03]"
Ophidiidae,FK190726-S0283,1,"(1.45e+03,1.5e+03]"
Ophidiidae,FK190726-S0284,1,"(1.85e+03,1.9e+03]"
Ophidiidae,FK190726-S0284,1,"(1.85e+03,1.9e+03]"
Ophidiidae,FK190726-S0284,1,"(1.85e+03,1.9e+03]"
Ophidiidae,FK190726-S0290,1,"(1.9e+03,1.95e+03]"
Ophidiidae,FK190726-S0284,1,"(1.9e+03,1.95e+03]"
Ophidiidae,FK190726-S0285,1,"(1.9e+03,1.95e+03]"
Ophidiidae,FK190726-S0288,1,"(1.9e+03,1.95e+03]"
Ophidiidae,FK190726-S0288,1,"(1.9e+03,1.95e+03]"
Ophidiidae,FK190726-S0288,1,"(1.95e+03,2e+03]"
Ophidiidae,FK190726-S0288,1,"(1.95e+03,2e+03]"
Ophidiidae,FK190726-S0285,1,"(1.95e+03,2e+03]"
Ophidiidae,FK190726-S0281,1,"(2e+03,2.05e+03]"
Ophidiidae,FK190726-S0288,1,"(2e+03,2.05e+03]"
Ophidiidae,FK190726-S0281,1,"(2.05e+03,2.1e+03]"
Ophidiidae,FK190726-S0284,1,"(2.05e+03,2.1e+03]"
Ophidiidae,FK190726-S0284,1,"(2.05e+03,2.1e+03]"
Ophidiidae,FK190726-S0284,1,"(2.05e+03,2.1e+03]"
Ophidiidae,FK190726-S0290,1,"(2.05e+03,2.1e+03]"
Ophidiidae,FK190726-S0284,1,"(2.1e+03,2.15e+03]"
Ophidiidae,FK190726-S0281,1,"(2.1e+03,2.15e+03]"
Ophidiidae,FK190726-S0285,1,"(2.1e+03,2.15e+03]"
Ophidiidae,FK190726-S0285,1,"(2.1e+03,2.15e+03]"
Ophidiidae,FK190726-S0285,1,"(2.2e+03,2.25e+03]"
Ophidiidae,FK190726-S0285,1,"(2.25e+03,2.3e+03]"
Ophidiidae,FK190726-S0281,1,"(2.25e+03,2.3e+03]"
Ophidiidae,FK190726-S0285,1,"(2.25e+03,2.3e+03]"
Ophidiidae,FK190726-S0285,1,"(2.3e+03,2.35e+03]"
Ophidiidae,FK190726-S0285,1,"(2.35e+03,2.4e+03]"
Ophidiidae,FK190726-S0285,1,"(2.35e+03,2.4e+03]"
Ophidiidae,FK190726-S0285,1,"(2.35e+03,2.4e+03]"
Ophidiidae,FK190726-S0285,1,"(2.35e+03,2.4e+03]"
Ophidiidae,FK190726-S0285,2,"(2.35e+03,2.4e+03]"
Ophidiidae,FK190726-S0285,1,"(2.35e+03,2.4e+03]"
Ophidiidae,FK190726-S0285,1,"(2.4e+03,2.45e+03]"
Ophidiidae,D2-EX1605L3-06,1,"(250,300]"
Ophidiidae,D2-EX1605L3-05,1,"(250,300]"
Ophidiidae,D2-EX1605L1-01,1,"(550,600]"
Ophidiidae,D2-EX1605L1-01,1,"(550,600]"
Ophidiidae,D2-EX1605L3-07,1,"(900,950]"
Ophidiidae,D2-EX1605L3-07,1,"(950,1e+03]"
Ophidiidae,D2-EX1605L1-08,1,"(1.15e+03,1.2e+03]"
Ophidiidae,D2-EX1605L1-08,1,"(1.2e+03,1.25e+03]"
Ophidiidae,D2-EX1605L1-08,1,"(1.3e+03,1.35e+03]"
Ophidiidae,D2-EX1605L1-16,1,"(1.8e+03,1.85e+03]"
Ophidiidae,D2-EX1605L3-19,1,"(1.85e+03,1.9e+03]"
Ophidiidae,D2-EX1605L3-19,1,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1605L3-17,2,"(1.9e+03,1.95e+03]"
Ophidiidae,D2-EX1605L1-14,1,"(2e+03,2.05e+03]"
Ophidiidae,D2-EX1605L3-17,1,"(2.05e+03,2.1e+03]"
Ophidiidae,D2-EX1605L3-17,1,"(2.05e+03,2.1e+03]"
Ophidiidae,D2-EX1605L3-17,1,"(2.05e+03,2.1e+03]"
Ophidiidae,D2-EX1605L3-17,1,"(2.05e+03,2.1e+03]"
Ophidiidae,D2-EX1605L1-15,1,"(2.2e+03,2.25e+03]"
Ophidiidae,D2-EX1605L3-14,1,"(2.2e+03,2.25e+03]"
Ophidiidae,D2-EX1605L1-07,1,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1605L1-07,1,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1605L1-07,1,"(2.25e+03,2.3e+03]"
Ophidiidae,D2-EX1605L1-07,1,"(2.3e+03,2.35e+03]"
Ophidiidae,D2-EX1605L1-07,1,"(2.35e+03,2.4e+03]"
Ophidiidae,D2-EX1605L3-14,1,"(2.4e+03,2.45e+03]"
Ophidiidae,D2-EX1605L1-06,1,"(2.55e+03,2.6e+03]"
Ophidiidae,D2-EX1605L1-06,1,"(2.55e+03,2.6e+03]"
Ophidiidae,D2-EX1605L3-14,1,"(2.55e+03,2.6e+03]"
